"id","neighbourhood","minimum_nights","price"
18737053,"Ozone Park",2,39
1763209,"Astoria",2,86
741797,"Tribeca",2,259
18745767,"Bushwick",2,80
18746696,"Greenpoint",2,125
18747972,"Williamsburg",2,185
18750505,"East Harlem",2,120
18751261,"Greenpoint",2,225
29281407,"Greenpoint",2,975
29280869,"Lower East Side",2,66
4905337,"Kensington",2,85
18753645,"Prospect Heights",2,150
18758370,"South Slope",2,150
8275346,"Borough Park",2,52
742779,"Morningside Heights",2,125
59642,"Greenpoint",2,135
25422338,"Civic Center",2,236
27002075,"Upper West Side",2,72
18769652,"Williamsburg",2,250
8275069,"Upper East Side",2,175
18772198,"Gramercy",2,265
29277029,"Little Italy",2,230
18778024,"Long Island City",2,100
18785035,"Carroll Gardens",2,77
1762852,"Williamsburg",2,35
29262635,"Bedford-Stuyvesant",2,149
25424961,"SoHo",2,55
18793633,"Greenwich Village",2,299
18793901,"Williamsburg",2,146
18794627,"Williamsburg",2,50
18794680,"Bushwick",2,65
27001229,"Bedford-Stuyvesant",2,80
29262039,"Forest Hills",2,100
18795447,"Mount Eden",2,55
18795448,"Bedford-Stuyvesant",2,55
18795534,"Chelsea",2,250
18802366,"Harlem",2,73
4916323,"Upper East Side",2,250
18806323,"Arverne",2,250
18808260,"Crown Heights",2,55
18809063,"Crown Heights",2,85
18811557,"Lower East Side",2,305
29259580,"Midtown",2,250
4917122,"Williamsburg",2,200
4918117,"Bedford-Stuyvesant",2,65
27000837,"Bedford-Stuyvesant",2,79
1283453,"Williamsburg",2,112
29257026,"Canarsie",2,58
18836337,"Brownsville",2,55
18836532,"Bath Beach",2,119
18838643,"SoHo",2,76
18840688,"Greenpoint",2,350
18840735,"SoHo",2,205
18841864,"Clinton Hill",2,120
29256706,"Flatlands",2,175
747538,"Crown Heights",2,61
29256358,"Borough Park",2,100
18848869,"Harlem",2,51
29256229,"Crown Heights",2,175
18851906,"Upper West Side",2,270
18852200,"East Village",2,75
4930951,"Greenwich Village",2,85
4931807,"East Harlem",2,125
29255502,"Fort Greene",2,120
18855694,"Nolita",2,142
18855750,"Flushing",2,50
4932714,"Bedford-Stuyvesant",2,52
4936023,"Midtown",2,99
26996347,"East Flatbush",2,149
7636280,"Upper East Side",2,175
18858761,"Astoria",2,125
18865511,"Bedford-Stuyvesant",2,75
18867401,"Upper East Side",2,250
29254887,"Fort Greene",2,110
18870016,"Lower East Side",2,80
4941771,"Prospect Heights",2,125
25448433,"Rego Park",2,70
29253322,"Woodhaven",2,90
8272749,"Brooklyn Heights",2,99
18876659,"Sheepshead Bay",2,105
18877694,"Flushing",2,50
29242564,"Astoria",2,65
29242305,"West Village",2,195
4946624,"Lower East Side",2,149
8269681,"East Harlem",2,75
18889564,"West Village",2,254
18890521,"Bedford-Stuyvesant",2,299
18891659,"Upper East Side",2,110
29237852,"Woodhaven",2,90
18895063,"Upper East Side",2,200
18895187,"Laurelton",2,37
18896540,"West Brighton",2,45
18897119,"Flushing",2,60
18897423,"Long Island City",2,259
18899768,"Upper East Side",2,90
4951402,"Upper West Side",2,78
18908212,"Bushwick",2,70
7634327,"East Village",2,250
18908638,"Borough Park",2,50
18908677,"Hell's Kitchen",2,125
18909484,"Washington Heights",2,45
18909989,"Bushwick",2,45
4956293,"South Slope",2,120
18911463,"Upper East Side",2,105
18911893,"Bedford-Stuyvesant",2,65
18912084,"Fort Greene",2,96
18914656,"Flushing",2,66
4956469,"Bayside",2,80
18916381,"Sunset Park",2,265
25452071,"East Village",2,190
18916850,"Bushwick",2,35
4957358,"Bedford-Stuyvesant",2,145
18917540,"Long Island City",2,100
18917771,"Bensonhurst",2,123
11708,"Bushwick",2,85
18926057,"Bedford-Stuyvesant",2,51
4963237,"Eastchester",2,155
18931423,"East Flatbush",2,70
18931595,"Harlem",2,55
60673,"Harlem",2,175
18933994,"Chelsea",2,90
25452119,"Williamsburg",2,120
8268465,"Harlem",2,70
18935508,"Harlem",2,199
18944834,"Upper East Side",2,115
18946105,"Park Slope",2,200
18946117,"Upper East Side",2,160
18948914,"Bedford-Stuyvesant",2,1067
18949917,"Bushwick",2,36
18950091,"Prospect-Lefferts Gardens",2,100
25455908,"Upper West Side",2,99
18957055,"Windsor Terrace",2,68
29232781,"Bushwick",2,46
29232662,"East Village",2,240
29232638,"Cypress Hills",2,62
18959626,"Murray Hill",2,138
18960386,"Bedford-Stuyvesant",2,39
29231876,"Greenpoint",2,122
26993585,"Williamsburg",2,95
18962916,"Rosedale",2,38
25456296,"Hollis",2,50
18963479,"Midtown",2,70
18971860,"Williamsburg",2,60
26993454,"Williamsburg",2,95
4974843,"West Brighton",2,70
18985595,"East New York",2,95
4976848,"Lower East Side",2,69
8266871,"Bedford-Stuyvesant",2,38
4977756,"Crown Heights",2,100
18992672,"Hell's Kitchen",2,350
8266287,"East Village",2,150
29221565,"Bushwick",2,66
18994641,"Arverne",2,250
25460977,"Crown Heights",2,75
18996087,"Williamsburg",2,109
1290336,"Williamsburg",2,295
18997371,"Tottenville",2,85
29219456,"Bedford-Stuyvesant",2,65
18998595,"South Slope",2,225
29217721,"Bedford-Stuyvesant",2,89
19000161,"Williamsburg",2,180
19007359,"Williamsburg",2,185
26993244,"Gowanus",2,350
19011068,"Harlem",2,99
19012156,"Williamsburg",2,75
1291245,"Chinatown",2,399
19012262,"Canarsie",2,78
25468554,"Bushwick",2,36
19013673,"Prospect-Lefferts Gardens",2,49
755528,"Allerton",2,49
19015421,"Lower East Side",2,80
19015592,"Chelsea",2,350
187566,"Bedford-Stuyvesant",2,99
8254674,"NoHo",2,700
19018157,"Glendale",2,100
19018768,"Lower East Side",2,300
29209396,"Bushwick",2,50
19019762,"Bushwick",2,49
8254640,"Bedford-Stuyvesant",2,200
26559313,"Long Island City",2,285
25470017,"Crown Heights",2,50
29205817,"Harlem",2,80
29202087,"Greenpoint",2,199
8253376,"Todt Hill",2,429
19035560,"East Village",2,89
29191862,"Upper East Side",2,150
26989662,"Ridgewood",2,275
19036361,"Jamaica",2,60
19046687,"Long Island City",2,61
8252369,"Williamsburg",2,85
19048034,"Washington Heights",2,35
19049579,"Upper West Side",2,165
29188542,"Chinatown",2,105
19050995,"Bedford-Stuyvesant",2,200
19051802,"East Village",2,279
19052801,"Williamsburg",2,300
19054757,"Financial District",2,140
19055226,"Bedford-Stuyvesant",2,101
19055440,"Bushwick",2,43
756928,"Clinton Hill",2,100
29184419,"Woodside",2,50
29184093,"Bedford-Stuyvesant",2,49
29184026,"Bedford-Stuyvesant",2,65
29183932,"Bedford-Stuyvesant",2,49
19066476,"Greenwich Village",2,150
19068247,"Bushwick",2,100
29183838,"Bedford-Stuyvesant",2,49
19069381,"Harlem",2,100
29183697,"Bedford-Stuyvesant",2,65
19071374,"Bushwick",2,70
19073347,"Lower East Side",2,29
19073637,"South Slope",2,80
25476838,"North Riverdale",2,105
29183470,"Bedford-Stuyvesant",2,49
19080983,"Richmond Hill",2,104
29183445,"Bedford-Stuyvesant",2,175
8250280,"Kensington",2,70
19083269,"Bushwick",2,37
29183047,"Bedford-Stuyvesant",2,49
19085711,"Bushwick",2,36
19086281,"Bedford-Stuyvesant",2,80
19087480,"East Harlem",2,145
19087695,"Flatbush",2,33
1752206,"Chelsea",2,200
19094358,"Inwood",2,175
19094427,"Inwood",2,100
19094558,"Greenwich Village",2,200
25476912,"Belle Harbor",2,200
29181179,"East Harlem",2,110
19097111,"Bedford-Stuyvesant",2,69
29180542,"Harlem",2,159
29179918,"Bedford-Stuyvesant",2,58
19100892,"Williamsburg",2,200
19100971,"Washington Heights",2,70
19102715,"Greenpoint",2,89
5011693,"Harlem",2,85
29179815,"Bedford-Stuyvesant",2,60
19117207,"Upper East Side",2,90
29174021,"Bedford-Stuyvesant",2,41
29171435,"Upper West Side",2,150
19120657,"Prospect-Lefferts Gardens",2,66
19121957,"Williamsburg",2,90
5020687,"Flushing",2,72
19122452,"West Village",2,278
29165823,"Bedford-Stuyvesant",2,79
761835,"Astoria",2,80
762015,"Bushwick",2,103
19123146,"Tribeca",2,195
8239650,"Throgs Neck",2,325
19132312,"East Village",2,150
19134112,"Little Italy",2,236
19134814,"Williamsburg",2,195
19136705,"Harlem",2,100
29161516,"Bushwick",2,70
5028135,"Williamsburg",2,167
19140331,"Arverne",2,86
5028478,"East Flatbush",2,100
8239111,"Washington Heights",2,40
19141428,"Richmond Hill",2,40
5029204,"Williamsburg",2,100
19142325,"Upper West Side",2,70
25480539,"Highbridge",2,70
5030256,"Bedford-Stuyvesant",2,70
7265249,"Sunset Park",2,125
25484150,"Williamsburg",2,80
19162180,"Flatbush",2,150
19162648,"South Slope",2,119
8238934,"Harlem",2,100
19163361,"Harlem",2,60
19163801,"Harlem",2,37
29158470,"Sunset Park",2,400
5040218,"Hell's Kitchen",2,69
7632804,"Crown Heights",2,50
19170980,"Bushwick",2,147
29157794,"Elmhurst",2,55
25485201,"West Village",2,157
19175650,"Woodside",2,80
5046189,"Allerton",2,450
19176053,"Bushwick",2,45
19176070,"Flatbush",2,60
19176163,"East Village",2,99
26735765,"Sunset Park",2,55
5046422,"Brooklyn Heights",2,300
29157211,"Richmond Hill",2,165
29156377,"Harlem",2,60
19180465,"East Flatbush",2,80
26987448,"Bushwick",2,100
19181881,"Upper West Side",2,315
25488542,"Washington Heights",2,40
19189347,"Inwood",2,110
19191340,"Greenpoint",2,77
29152320,"East New York",2,150
29152037,"Bushwick",2,50
25489254,"Bushwick",2,65
19193758,"Astoria",2,55
19194997,"Kips Bay",2,76
19195173,"Crown Heights",2,60
29151631,"Bay Terrace",2,32
29150743,"Williamsburg",2,50
25489369,"West Village",2,325
765315,"Williamsburg",2,115
19199353,"Greenwich Village",2,196
19207312,"Prospect Heights",2,100
19209474,"Clinton Hill",2,350
5054397,"Bedford-Stuyvesant",2,65
19212268,"Fort Greene",2,130
26985201,"Williamsburg",2,110
765563,"Bayside",2,299
19219988,"Williamsburg",2,450
60680,"East Village",2,99
29149612,"Astoria",2,87
19222455,"Hell's Kitchen",2,225
25492295,"Harlem",2,180
1403129,"Sunset Park",2,195
29146373,"Bedford-Stuyvesant",2,75
19226317,"Brooklyn Heights",2,149
19226897,"Washington Heights",2,60
19227077,"Hell's Kitchen",2,175
767562,"Bushwick",2,45
1750248,"Harlem",2,90
19227560,"Ridgewood",2,100
19227562,"West Village",2,319
29136920,"South Slope",2,179
25503259,"Upper East Side",2,55
1297171,"Williamsburg",2,125
19239064,"Bedford-Stuyvesant",2,125
19239282,"Carroll Gardens",2,125
29135220,"Prospect Heights",2,180
182649,"Williamsburg",2,70
7275655,"East Village",2,170
19241855,"Bushwick",2,70
19242128,"Forest Hills",2,100
769448,"Williamsburg",2,312
19244550,"Bushwick",2,199
29133389,"Bedford-Stuyvesant",2,70
29133348,"Ridgewood",2,120
29133320,"Bushwick",2,70
19247235,"Flushing",2,116
19247305,"Williamsburg",2,225
19249136,"Harlem",2,84
19251255,"Bedford-Stuyvesant",2,63
8226137,"Upper West Side",2,225
7519160,"Upper West Side",2,133
19261697,"Bedford-Stuyvesant",2,50
1747833,"Mount Eden",2,43
29130381,"Kips Bay",2,95
29129902,"Upper West Side",2,275
19269531,"Midtown",2,195
25507340,"Sunset Park",2,75
19270160,"Hell's Kitchen",2,225
19271040,"Bedford-Stuyvesant",2,60
26984883,"Williamsburg",2,95
19273138,"Bushwick",2,60
19274199,"Neponsit",2,274
8224368,"Bushwick",2,120
19274358,"Murray Hill",2,278
19275018,"Morningside Heights",2,79
19278895,"Bedford-Stuyvesant",2,100
19280513,"Williamsburg",2,100
1747405,"East Harlem",2,87
19288937,"East Village",2,250
19290380,"Tribeca",2,220
61167,"Little Italy",2,135
19294702,"Williamsburg",2,250
29126674,"Bushwick",2,120
19295911,"Bushwick",2,89
19296720,"West Village",2,152
26984054,"Williamsburg",2,70
19298754,"Bedford-Stuyvesant",2,37
19298911,"Bedford-Stuyvesant",2,37
5079124,"Kensington",2,50
19305374,"Park Slope",2,226
19306176,"Morningside Heights",2,60
19307798,"Little Italy",2,165
19307997,"Battery Park City",2,390
25510480,"Harlem",2,85
8222742,"Greenwich Village",2,200
29124476,"Inwood",2,50
29124414,"Crown Heights",2,185
26983743,"Williamsburg",2,80
19311153,"Bushwick",2,40
19312014,"Financial District",2,165
29124172,"Jackson Heights",2,49
26563874,"Corona",2,40
29123516,"Williamsburg",2,68
19314671,"Greenpoint",2,160
29117643,"Fordham",2,48
29113996,"Chinatown",2,106
8213488,"Bedford-Stuyvesant",2,70
61224,"Chelsea",2,500
8213227,"Harlem",2,42
19317834,"East Flatbush",2,97
19323563,"Lower East Side",2,260
773993,"Upper East Side",2,85
19327636,"East Harlem",2,100
19327822,"Bushwick",2,65
5101342,"Williamsburg",2,100
19329404,"Carroll Gardens",2,160
26980448,"Sunset Park",2,100
19331686,"Bushwick",2,150
29105910,"Fordham",2,39
8213015,"Crown Heights",2,200
19341760,"Williamsburg",2,125
25517197,"SoHo",2,350
774791,"Flushing",2,55
19343737,"Bushwick",2,40
29105065,"Prospect-Lefferts Gardens",2,70
774899,"West Village",2,350
19345943,"Bushwick",2,162
19346710,"Harlem",2,49
19346860,"East Flatbush",2,75
8212051,"East Flatbush",2,95
19348168,"Bedford-Stuyvesant",2,75
19348588,"Washington Heights",2,60
29104053,"East New York",2,150
29103450,"Bedford-Stuyvesant",2,87
19356518,"Bedford-Stuyvesant",2,130
1300950,"Fort Greene",2,115
19359445,"Wakefield",2,120
19360560,"Whitestone",2,40
8211513,"Ridgewood",2,40
8211314,"Bushwick",2,45
19362079,"Carroll Gardens",2,160
19362485,"Briarwood",2,60
5106214,"West Village",2,275
25518572,"Midwood",2,60
26564665,"Harlem",2,120
19363944,"West Village",2,299
19364590,"Woodside",2,80
19365218,"Bedford-Stuyvesant",2,55
25518930,"Williamsburg",2,80
29100541,"Forest Hills",2,99
19376753,"Flatbush",2,69
19376872,"NoHo",2,191
19378517,"Harlem",2,80
26565864,"East Village",2,199
19380620,"Washington Heights",2,70
8210840,"Bedford-Stuyvesant",2,230
19383561,"West Village",2,190
29096312,"East Harlem",2,120
19385072,"Bedford-Stuyvesant",2,120
19385683,"Chelsea",2,130
19385783,"Long Island City",2,75
19385941,"Flushing",2,120
5115534,"Williamsburg",2,195
19387402,"Harlem",2,179
19387438,"Maspeth",2,45
19387782,"Lower East Side",2,140
5116726,"Park Slope",2,995
5117339,"Upper West Side",2,135
777297,"Williamsburg",2,200
19390119,"Crown Heights",2,124
7279583,"Harlem",2,450
19404654,"Harlem",2,88
19404818,"Tribeca",2,200
19407214,"East New York",2,133
1745358,"Hell's Kitchen",2,109
19407781,"Bedford-Stuyvesant",2,69
25521277,"Bushwick",2,45
19408844,"Chelsea",2,135
19410180,"Williamsburg",2,80
19410331,"Carroll Gardens",2,160
19412140,"Bedford-Stuyvesant",2,70
182177,"Allerton",2,125
19413230,"West Village",2,225
19413691,"Harlem",2,102
29081547,"Woodside",2,53
8208090,"Bushwick",2,200
5132986,"Prospect Heights",2,55
19415887,"Fort Greene",2,375
19424753,"Bushwick",2,45
29081059,"College Point",2,60
19427899,"Sunset Park",2,55
19428575,"Roosevelt Island",2,250
19429043,"Bedford-Stuyvesant",2,36
29081056,"Olinville",2,80
5136833,"Upper West Side",2,79
5137531,"Harlem",2,140
19430305,"Crown Heights",2,155
5141379,"Greenwich Village",2,198
19436634,"Bedford-Stuyvesant",2,37
19439068,"Elmhurst",2,120
5148878,"Williamsburg",2,125
19439790,"Chelsea",2,189
779838,"Upper West Side",2,200
19441240,"Harlem",2,36
7524934,"Harlem",2,60
19449463,"Williamsburg",2,95
19450121,"Washington Heights",2,48
19451978,"Greenwich Village",2,135
19452119,"East Harlem",2,100
19452755,"Williamsburg",2,126
19455395,"South Slope",2,139
25534977,"Midtown",2,150
19457062,"Cobble Hill",2,125
29079293,"Carroll Gardens",2,175
19460197,"Forest Hills",2,75
29078251,"Murray Hill",2,800
29075810,"Williamsburg",2,95
8204392,"Williamsburg",2,100
19471948,"Forest Hills",2,99
19472085,"East Village",2,250
8204305,"Upper West Side",2,92
19473132,"East Village",2,173
19474100,"Astoria",2,60
29073059,"Financial District",2,150
19475058,"Chinatown",2,250
19475130,"Washington Heights",2,28
19475198,"Astoria",2,60
5164045,"Bedford-Stuyvesant",2,65
19476873,"Bay Ridge",2,256
26978310,"Bushwick",2,275
8202455,"Upper West Side",2,125
29063413,"Greenwich Village",2,350
8194497,"Fort Greene",2,110
29059768,"Gramercy",2,350
19488137,"Inwood",2,40
19489138,"Upper West Side",2,230
5178944,"Harlem",2,100
19490255,"Greenwich Village",2,180
29059533,"Washington Heights",2,120
29059334,"Prospect-Lefferts Gardens",2,25
5180624,"Bushwick",2,60
19503971,"East Harlem",2,82
19504985,"SoHo",2,225
1303850,"Morningside Heights",2,94
19506194,"East Village",2,149
19508209,"Bushwick",2,44
19517513,"Bedford-Stuyvesant",2,89
29058736,"Bushwick",2,42
5185359,"Long Island City",2,105
19520991,"Murray Hill",2,275
19521605,"Prospect-Lefferts Gardens",2,115
19524083,"Upper West Side",2,200
29058512,"East Village",2,112
19525675,"Flatbush",2,70
782554,"West Village",2,189
19527028,"Prospect Heights",2,80
19529637,"East Village",2,145
19530067,"Bedford-Stuyvesant",2,174
29058075,"Forest Hills",2,150
783202,"West Village",2,190
19531580,"East Harlem",2,130
8192789,"Harlem",2,150
19531805,"Kensington",2,80
19531901,"Upper West Side",2,180
784088,"Williamsburg",2,155
19532164,"East Harlem",2,176
8192768,"Harlem",2,120
26978092,"Hell's Kitchen",2,180
29054576,"Brighton Beach",2,105
8192443,"Williamsburg",2,60
784124,"Bedford-Stuyvesant",2,149
19544381,"Chinatown",2,100
19544404,"Lower East Side",2,125
5194812,"Bushwick",2,60
62452,"Tompkinsville",2,36
19546202,"Upper West Side",2,175
29038532,"Williamsburg",2,120
19547213,"Rockaway Beach",2,150
29037483,"Mott Haven",2,79
19553193,"South Slope",2,77
19553306,"Williamsburg",2,400
19554564,"Bushwick",2,135
5207973,"East Village",2,230
25541772,"Clinton Hill",2,350
5211090,"Kips Bay",2,225
19563669,"Chelsea",2,140
785508,"Washington Heights",2,85
1742654,"Hell's Kitchen",2,200
29037141,"Soundview",2,38
19567443,"South Slope",2,200
25543393,"Williamsburg",2,350
19568889,"Harlem",2,77
29035989,"Corona",2,40
19572489,"Williamsburg",2,200
25544243,"Washington Heights",2,115
19574956,"Bedford-Stuyvesant",2,45
19577620,"Upper West Side",2,94
19579695,"Astoria",2,75
8186181,"Midtown",2,124
19583464,"Kips Bay",2,145
26964456,"Corona",2,100
19585955,"Ridgewood",2,40
19586399,"Bushwick",2,34
29034190,"Kingsbridge",2,65
19587940,"Bedford-Stuyvesant",2,32
8186068,"Williamsburg",2,80
19588726,"Fordham",2,75
19590061,"Williamsburg",2,264
29031435,"Harlem",2,80
29028668,"Morningside Heights",2,135
29027131,"Williamsburg",2,65
5224210,"East New York",2,100
29016907,"St. Albans",2,45
19593009,"Norwood",2,29
19593631,"Upper East Side",2,160
19596021,"Jackson Heights",2,150
26960958,"Boerum Hill",2,80
19603055,"East Harlem",2,85
5229212,"Clinton Hill",2,308
8183563,"East Village",2,250
62461,"Tompkinsville",2,37
62787,"Tompkinsville",2,37
29015079,"Williamsburg",2,160
1742471,"Sunnyside",2,140
19606813,"Williamsburg",2,100
19608042,"Greenpoint",2,200
5233279,"Upper East Side",2,139
19609161,"Upper East Side",2,90
19609919,"Chelsea",2,105
19610687,"Williamsburg",2,215
19611015,"Bushwick",2,150
19617695,"Upper East Side",2,150
29012098,"Gravesend",2,40
19619159,"Chelsea",2,155
19619177,"East New York",2,100
19619393,"Prospect-Lefferts Gardens",2,115
19621939,"Harlem",2,75
19622470,"Chelsea",2,100
5237422,"Prospect Heights",2,135
29008984,"Upper West Side",2,150
19623614,"Jamaica",2,150
19625202,"Bushwick",2,100
5241757,"Bushwick",2,97
29008767,"Fort Greene",2,134
25546222,"Bedford-Stuyvesant",2,215
1452786,"Bellerose",2,150
8174635,"Bedford-Stuyvesant",2,45
29007491,"Williamsburg",2,175
19636727,"Concord",2,40
19637270,"Sunnyside",2,140
