"id","neighbourhood","price","availability_365","reviews_per_month","annual_revenue_potential"
309342,"Upper West Side",99,365,"0.22",36135
1371957,"Washington Heights",99,365,"0.07",36135
18393354,"Midtown",99,365,"0.08",36135
28896728,"Inwood",99,365,"0.4",36135
7689651,"Jamaica",99,365,NULL,36135
28043390,"Upper East Side",99,365,NULL,36135
34818674,"East Flatbush",99,365,NULL,36135
1721115,"Financial District",99,365,"0.18",36135
4641291,"Bellerose",99,365,"0.23",36135
3583482,"Crown Heights",99,365,"0.17",36135
15506009,"Crown Heights",99,365,"0.12",36135
15992078,"Hell's Kitchen",99,365,"0.26",36135
23870093,"Bedford-Stuyvesant",120,301,"0.2",36120
10491594,"Middle Village",115,314,"0.14",36110
32008547,"Middle Village",115,314,"0.44",36110
34516186,"Battery Park City",100,361,NULL,36100
20148616,"Upper West Side",190,190,"0.31",36100
4651354,"Chinatown",189,191,"0.48",36099
799484,"Kips Bay",116,311,"0.09",36076
15806629,"Prospect-Lefferts Gardens",99,364,"0.16",36036
16630594,"Greenpoint",99,364,"0.27",36036
22450373,"West Brighton",99,364,"0.36",36036
14915616,"Prospect-Lefferts Gardens",400,90,"0.06",36000
34516188,"Battery Park City",100,360,NULL,36000
36279099,"East Village",400,90,NULL,36000
34509379,"Brooklyn Heights",500,72,NULL,36000
36273876,"Upper East Side",100,360,NULL,36000
3120957,"Harlem",200,180,"0.13",36000
15307735,"Williamsburg",125,288,"0.46",36000
23818526,"SoHo",400,90,NULL,36000
21009737,"Greenwich Village",400,90,NULL,36000
29824343,"Harlem",200,180,NULL,36000
34516185,"Battery Park City",100,360,NULL,36000
254168,"Greenpoint",599,60,"0.08",35940
103311,"Greenpoint",599,60,"0.09",35940
23920657,"Upper East Side",105,342,"0.14",35910
30388617,"Midtown",241,149,NULL,35909
5742615,"Chinatown",149,241,"0.12",35909
5372082,"Boerum Hill",100,359,"0.17",35900
7224086,"Bushwick",100,359,"0.33",35900
33364906,"Bedford-Stuyvesant",100,359,NULL,35900
187488,"West Village",100,359,"0.07",35900
34516182,"Battery Park City",100,359,NULL,35900
34489718,"Theater District",100,359,NULL,35900
22761054,"Midtown",120,299,"0.42",35880
11434570,"Upper West Side",140,256,"0.47",35840
29562919,"Bay Ridge",99,362,"0.12",35838
30531143,"Greenpoint",199,180,NULL,35820
25197784,"Bedford-Stuyvesant",100,358,"0.29",35800
1975168,"Williamsburg",100,358,"0.24",35800
26147702,"Concourse",200,179,NULL,35800
5946137,"Harlem",100,358,"0.08",35800
34489717,"Theater District",100,358,NULL,35800
34490363,"Theater District",100,358,NULL,35800
19949310,"Bedford-Stuyvesant",200,179,"0.04",35800
25354569,"Bedford-Stuyvesant",200,179,"0.29",35800
973653,"Harlem",100,358,NULL,35800
28340434,"Springfield Gardens",200,179,"0.22",35800
35904939,"Bayside",100,358,NULL,35800
34032175,"Williamsburg",200,179,NULL,35800
32308471,"Upper East Side",200,179,NULL,35800
33621826,"Lower East Side",100,358,NULL,35800
21007181,"Greenpoint",225,159,NULL,35775
5418312,"Upper East Side",115,311,"0.35",35765
15990051,"Bedford-Stuyvesant",120,298,"0.31",35760
4738429,"Clason Point",110,325,"0.49",35750
1460017,"Greenpoint",129,277,"0.08",35733
32347436,"Upper West Side",189,189,NULL,35721
33549215,"Williamsburg",190,188,NULL,35720
14549287,"Lower East Side",190,188,"0.28",35720
33226326,"Chelsea",140,255,NULL,35700
1361017,"Park Slope",140,255,"0.38",35700
18015606,"Upper West Side",150,238,"0.31",35700
36069295,"Astoria",100,357,NULL,35700
21794,"Chelsea",98,364,"0.27",35672
34261963,"Midtown",109,327,NULL,35643
30907441,"Williamsburg",125,285,"0.16",35625
33798718,"Hell's Kitchen",199,179,"0.38",35621
17020317,"Prospect Heights",199,179,"0.15",35621
18342727,"Bushwick",199,179,"0.07",35621
34490350,"Theater District",100,356,NULL,35600
33341083,"Williamsburg",400,89,"0.46",35600
13127711,"Harlem",200,178,NULL,35600
19174707,"East Flatbush",200,178,"0.08",35600
29994325,"Upper West Side",400,89,"0.31",35600
33042309,"Bedford-Stuyvesant",100,356,"0.39",35600
25251220,"Upper West Side",113,315,NULL,35595
31797655,"Midtown",105,339,NULL,35595
1844847,"Bushwick",201,177,"0.12",35577
66451,"Williamsburg",140,254,"0.11",35560
33942313,"Harlem",99,359,"0.42",35541
34470949,"Chelsea",109,326,NULL,35534
13529607,"Midtown",189,188,NULL,35532
3653996,"Hell's Kitchen",110,323,"0.18",35530
14006823,"Hell's Kitchen",107,332,"0.24",35524
36081186,"Murray Hill",185,192,NULL,35520
25767382,"Williamsburg",135,263,NULL,35505
22260983,"Upper West Side",125,284,"0.09",35500
20819221,"Boerum Hill",275,129,"0.43",35475
35742633,"Bushwick",198,179,NULL,35442
30768300,"Hell's Kitchen",99,358,"0.44",35442
21755486,"Harlem",97,365,"0.26",35405
4848528,"Hell's Kitchen",97,365,"0.12",35405
30029831,"Washington Heights",97,365,NULL,35405
31189225,"Elmhurst",200,177,NULL,35400
29027853,"Harlem",120,295,"0.36",35400
29609668,"Canarsie",98,361,NULL,35378
24670553,"Upper West Side",125,283,NULL,35375
23940102,"Upper East Side",125,283,"0.34",35375
21068818,"Hell's Kitchen",130,272,"0.23",35360
19221072,"Upper West Side",110,321,"0.13",35310
35533434,"SoHo",100,353,NULL,35300
34490356,"Theater District",100,353,NULL,35300
34970126,"Bedford-Stuyvesant",140,252,NULL,35280
3738756,"Williamsburg",140,252,"0.38",35280
1338362,"Upper West Side",125,282,"0.04",35250
34971155,"East Village",250,141,NULL,35250
35608677,"Williamsburg",150,235,NULL,35250
9619848,"East Harlem",199,177,"0.12",35223
22289185,"Midtown",199,177,"0.08",35223
11802086,"Harlem",400,88,"0.06",35200
35533939,"SoHo",100,352,NULL,35200
36483010,"Midtown",200,176,NULL,35200
34316644,"East Flatbush",110,320,NULL,35200
4059037,"Bedford-Stuyvesant",100,352,NULL,35200
34490361,"Midtown",100,352,NULL,35200
22354598,"Murray Hill",111,317,"0.32",35187
29963179,"Upper West Side",98,359,NULL,35182
15938836,"Kew Gardens Hills",105,335,"0.39",35175
23357738,"East Village",395,89,"0.3",35155
34323711,"Theater District",159,221,NULL,35139
28586482,"East New York",125,281,"0.31",35125
35935180,"Bayside",100,351,NULL,35100
33887493,"Hell's Kitchen",100,351,NULL,35100
34490353,"Theater District",100,351,NULL,35100
34490360,"Theater District",100,351,NULL,35100
34291583,"Financial District",100,351,NULL,35100
16824884,"Bedford-Stuyvesant",110,319,"0.34",35090
2181941,"Harlem",112,313,"0.34",35056
4163781,"Williamsburg",99,354,"0.33",35046
35533850,"SoHo",100,350,NULL,35000
35189403,"Upper East Side",125,280,NULL,35000
22543433,"Crown Heights",350,100,"0.43",35000
4753918,"Bushwick",125,280,NULL,35000
34323571,"Theater District",159,220,NULL,34980
32546286,"Clinton Hill",220,159,NULL,34980
16374392,"Williamsburg",120,291,"0.42",34920
26522298,"Fort Greene",120,291,"0.45",34920
34489727,"Theater District",100,349,NULL,34900
8385108,"Harlem",100,349,"0.13",34900
1399187,"Morningside Heights",160,218,"0.18",34880
2754179,"Upper East Side",117,298,"0.09",34866
9875791,"Upper East Side",101,345,"0.15",34845
21769501,"Hell's Kitchen",130,268,"0.43",34840
34516181,"Battery Park City",100,348,NULL,34800
800051,"Williamsburg",200,174,"0.09",34800
34515896,"Battery Park City",100,348,NULL,34800
35543132,"Park Slope",150,232,NULL,34800
19701427,"Upper East Side",400,87,NULL,34800
35191797,"Upper East Side",142,245,NULL,34790
4053287,"Roosevelt Island",125,278,"0.11",34750
5873714,"East Village",195,178,"0.37",34710
764052,"Ditmars Steinway",390,89,"0.03",34710
18477226,"Clinton Hill",100,347,"0.43",34700
35005171,"Financial District",100,347,NULL,34700
22934602,"Hell's Kitchen",120,289,"0.25",34680
3946471,"Flatbush",95,365,NULL,34675
3914962,"East Flatbush",95,365,"0.13",34675
3818187,"Upper West Side",95,365,"0.04",34675
31835917,"Upper West Side",95,365,NULL,34675
652691,"Upper West Side",95,365,"0.01",34675
1215122,"Harlem",95,365,"0.03",34675
27110361,"Williamsburg",175,198,"0.46",34650
34825113,"Little Italy",175,198,NULL,34650
2863408,"Upper East Side",103,336,"0.06",34608
6654984,"Park Slope",200,173,"0.14",34600
34023411,"Gravesend",200,173,"0.37",34600
24278511,"Arverne",95,364,NULL,34580
4629599,"South Slope",95,364,"0.04",34580
23668736,"Midtown",153,226,"0.49",34578
26385197,"Hell's Kitchen",120,288,"0.26",34560
21778446,"Pelham Bay",99,349,"0.06",34551
179741,"Nolita",300,115,"0.06",34500
19069994,"Hell's Kitchen",100,345,"0.09",34500
34570862,"Financial District",100,345,NULL,34500
17280743,"Midtown",300,115,"0.12",34500
30295136,"East Village",225,153,"0.16",34425
34490362,"Theater District",100,344,NULL,34400
34337032,"Upper West Side",190,181,NULL,34390
20136870,"Upper West Side",190,181,"0.38",34390
10149453,"SoHo",105,327,"0.06",34335
1717226,"Crown Heights",220,156,"0.27",34320
10812263,"Columbia St",110,312,"0.03",34320
35141620,"Ditmars Steinway",100,343,NULL,34300
34490357,"Theater District",100,343,NULL,34300
36424465,"East Harlem",100,343,NULL,34300
30778977,"Astoria",100,343,NULL,34300
24279547,"Arverne",95,361,"0.15",34295
21624775,"East Village",385,89,"0.05",34265
13779358,"Jackson Heights",125,274,"0.35",34250
12360660,"Chinatown",94,364,"0.1",34216
652466,"Kips Bay",100,342,"0.04",34200
34570002,"Financial District",100,342,NULL,34200
34570512,"Financial District",100,342,NULL,34200
34569686,"Financial District",100,342,NULL,34200
6507084,"East Harlem",100,342,"0.25",34200
7675994,"East Village",100,342,"0.3",34200
36270376,"St. George",100,342,NULL,34200
19308804,"East Flatbush",225,152,"0.25",34200
16027733,"Upper East Side",190,180,NULL,34200
5231817,"Upper East Side",150,228,"0.11",34200
18664875,"Gowanus",475,72,"0.17",34200
10207267,"Upper West Side",140,244,"0.06",34160
19984134,"Flushing",140,244,"0.14",34160
396636,"Harlem",135,253,"0.44",34155
28081740,"Upper West Side",175,195,"0.1",34125
18154888,"Hell's Kitchen",229,149,NULL,34121
152078,"East Village",95,359,"0.3",34105
34704536,"Astoria",110,310,NULL,34100
35643807,"Harlem",100,341,NULL,34100
25397054,"Harlem",100,341,"0.15",34100
34490354,"Theater District",100,341,NULL,34100
36018750,"Rego Park",100,341,NULL,34100
24360112,"Bushwick",100,341,NULL,34100
2464673,"Williamsburg",100,341,"0.25",34100
22100911,"Upper West Side",100,341,"0.16",34100
2454507,"Financial District",130,262,"0.1",34060
9387436,"Bedford-Stuyvesant",130,262,"0.41",34060
35603341,"Upper East Side",99,344,NULL,34056
9331413,"Williamsburg",181,188,"0.09",34028
8762135,"Bedford-Stuyvesant",180,189,"0.28",34020
215784,"Long Island City",95,358,"0.25",34010
10070235,"Harlem",95,358,NULL,34010
30087377,"West Village",340,100,"0.46",34000
13495012,"Financial District",100,340,"0.09",34000
22466002,"Lower East Side",170,200,NULL,34000
6428913,"Cobble Hill",400,85,"0.1",34000
35093378,"Hell's Kitchen",225,151,NULL,33975
24631587,"SoHo",215,158,NULL,33970
35877927,"Fordham",99,343,NULL,33957
1133296,"Chelsea",175,194,"0.25",33950
36229225,"Port Morris",117,290,NULL,33930
30109697,"Upper West Side",130,261,"0.34",33930
17744351,"Fort Hamilton",115,295,"0.48",33925
11844776,"Sunnyside",95,357,"0.09",33915
35238986,"Wakefield",196,173,NULL,33908
21876299,"Lower East Side",150,226,"0.1",33900
9926917,"Crown Heights",99,342,"0.12",33858
30971850,"East Village",180,188,NULL,33840
9238295,"Midtown",179,189,"0.21",33831
35607523,"Park Slope",170,199,NULL,33830
34284654,"Astoria",95,356,NULL,33820
29546402,"Brighton Beach",210,161,NULL,33810
4668252,"Upper East Side",99,341,"0.31",33759
23760365,"Bedford-Stuyvesant",99,341,NULL,33759
16428383,"Fieldston",135,250,"0.32",33750
3401083,"Bushwick",125,270,"0.41",33750
24805249,"Williamsburg",225,150,"0.47",33750
29984118,"Fort Greene",270,125,"0.14",33750
45393,"West Village",150,225,"0.36",33750
35710965,"Astoria",95,355,NULL,33725
36315326,"Upper West Side",100,337,NULL,33700
36319687,"Upper East Side",188,179,NULL,33652
320865,"Harlem",135,249,"0.28",33615
29255502,"Fort Greene",120,280,NULL,33600
34489721,"Theater District",100,336,NULL,33600
36323065,"Jamaica",200,168,NULL,33600
7900575,"West Village",200,168,"0.2",33600
888583,"Greenpoint",120,280,"0.35",33600
1000788,"Crown Heights",120,280,"0.02",33600
21983362,"Crown Heights",115,292,"0.25",33580
2607583,"Upper East Side",103,326,"0.23",33578
7799045,"Harlem",173,194,"0.28",33562
190968,"Prospect Heights",215,156,"0.35",33540
34490351,"Theater District",100,335,NULL,33500
30153309,"Clinton Hill",241,139,"0.47",33499
25058563,"Upper East Side",165,203,"0.29",33495
14430662,"Flatlands",92,364,"0.06",33488
35899551,"Flatbush",135,248,NULL,33480
9405895,"Fort Greene",325,103,"0.42",33475
35707820,"Midtown",150,223,NULL,33450
11477869,"Gowanus",619,54,"0.23",33426
11790047,"Prospect-Lefferts Gardens",98,341,"0.49",33418
5695055,"Upper East Side",118,283,"0.08",33394
744220,"Nolita",125,267,"0.25",33375
680998,"Harlem",125,267,"0.15",33375
9300556,"Bedford-Stuyvesant",94,355,"0.08",33370
5402632,"Hell's Kitchen",99,337,"0.14",33363
16418497,"Williamsburg",117,285,"0.1",33345
36071215,"Williamsburg",110,303,NULL,33330
26659521,"Chinatown",100,333,NULL,33300
35005183,"Financial District",100,333,NULL,33300
21762095,"Williamsburg",100,333,"0.44",33300
4933043,"Astoria",107,311,"0.29",33277
3923128,"Upper East Side",118,282,"0.1",33276
20265742,"Bedford-Stuyvesant",250,133,"0.32",33250
13606847,"Midtown",115,289,"0.14",33235
33875614,"Harlem",100,332,NULL,33200
21822611,"Lower East Side",100,332,NULL,33200
15633510,"Prospect-Lefferts Gardens",200,166,"0.29",33200
625197,"Williamsburg",400,83,"0.17",33200
21527378,"Williamsburg",100,332,"0.15",33200
3765357,"Kips Bay",200,166,"0.05",33200
34684980,"Financial District",100,332,NULL,33200
30112272,"Midtown",206,161,"0.41",33166
387666,"Washington Heights",99,335,"0.41",33165
34286519,"Upper East Side",150,221,NULL,33150
36072301,"Williamsburg",109,304,NULL,33136
30393882,"Financial District",184,180,NULL,33120
2888877,"Kips Bay",180,184,"0.1",33120
14453434,"Greenpoint",110,301,"0.12",33110
14991,"Lower East Side",110,301,"0.17",33110
34485289,"SoHo",100,331,NULL,33100
10337217,"Upper East Side",100,331,"0.21",33100
4798723,"Midtown",105,315,"0.04",33075
5957111,"Fort Greene",175,189,"0.03",33075
23668741,"Midtown",153,216,"0.27",33048
11675095,"Upper West Side",150,220,"0.1",33000
36236389,"Midwood",100,330,NULL,33000
9531437,"Two Bridges",100,330,"0.25",33000
12051116,"Upper West Side",150,220,"0.42",33000
1707422,"Greenpoint",110,300,"0.1",33000
15756117,"Bedford-Stuyvesant",150,220,"0.41",33000
9575790,"Astoria",150,220,NULL,33000
34205286,"Upper East Side",150,220,NULL,33000
1971239,"Crown Heights",125,264,"0.38",33000
5199439,"Upper East Side",99,333,"0.26",32967
29240070,"Financial District",370,89,NULL,32930
28939377,"Harlem",145,227,"0.16",32915
20494330,"Bushwick",175,188,"0.04",32900
29847492,"Upper East Side",99,332,"0.28",32868
14714894,"Bushwick",99,332,"0.16",32868
4688418,"Upper East Side",99,332,"0.11",32868
32933643,"Upper East Side",99,332,NULL,32868
15409309,"Kew Gardens",90,365,NULL,32850
18946091,"Fort Hamilton",90,365,NULL,32850
34174357,"Harlem",90,365,NULL,32850
3904135,"Williamsburg",90,365,"0.17",32850
4405874,"Prospect-Lefferts Gardens",90,365,"0.37",32850
2447634,"Greenpoint",154,213,"0.11",32802
16722564,"Upper East Side",200,164,NULL,32800
34490375,"Theater District",100,328,NULL,32800
36107361,"Astoria",100,328,NULL,32800
15660209,"Rego Park",95,345,"0.23",32775
9775146,"Prospect Heights",128,256,"0.31",32768
5112761,"Williamsburg",90,364,NULL,32760
15589099,"Williamsburg",140,234,"0.42",32760
30397717,"Williamsburg",90,364,NULL,32760
6169172,"Fort Greene",90,364,"0.06",32760
36382847,"Sunset Park",185,177,NULL,32745
30499163,"Midtown",595,55,"0.47",32725
35991170,"Midtown",133,246,NULL,32718
34746555,"Little Italy",100,327,NULL,32700
2600199,"Williamsburg",100,327,"0.21",32700
21109039,"Flushing",110,297,"0.27",32670
4716613,"Bushwick",90,363,"0.16",32670
35872972,"Ridgewood",230,142,NULL,32660
29905327,"Coney Island",101,323,"0.26",32623
27573483,"Fort Greene",200,163,"0.1",32600
1484031,"Harlem",100,326,"0.21",32600
35005134,"Financial District",100,326,NULL,32600
25505473,"Sunnyside",100,326,"0.34",32600
36149911,"Financial District",90,362,NULL,32580
28916312,"Fordham",90,362,"0.22",32580
34742133,"Greenpoint",185,176,NULL,32560
6477558,"Midtown",150,217,"0.13",32550
219482,"Clinton Hill",172,189,"0.09",32508
34087749,"Financial District",100,325,NULL,32500
7174361,"Hell's Kitchen",250,130,"0.37",32500
14121045,"SoHo",250,130,"0.06",32500
34485286,"SoHo",100,325,NULL,32500
1644133,"East Flatbush",90,361,"0.08",32490
20139611,"Brighton Beach",95,342,"0.32",32490
13544120,"Midtown",95,342,"0.23",32490
9713594,"Crown Heights",95,342,"0.21",32490
35172393,"East Flatbush",89,365,NULL,32485
960210,"Bedford-Stuyvesant",89,365,"0.3",32485
28014073,"East Flatbush",89,365,"0.22",32485
1183005,"East Flatbush",89,365,NULL,32485
12069335,"Midwood",89,365,"0.13",32485
35707474,"Sunnyside",89,365,NULL,32485
5060771,"West Village",89,365,"0.03",32485
21644,"Harlem",89,365,"0.11",32485
11894427,"East Harlem",89,365,"0.16",32485
14196798,"Bedford-Stuyvesant",89,365,"0.04",32485
24656201,"Sunnyside",89,365,NULL,32485
4998221,"Flushing",89,365,"0.06",32485
36452965,"Woodhaven",140,232,NULL,32480
7338771,"East Village",280,116,"0.05",32480
20799506,"Astoria",99,328,"0.05",32472
22020038,"Harlem",115,282,"0.21",32430
873465,"Flatbush",115,282,"0.25",32430
31652254,"Nolita",1200,27,"0.19",32400
28340136,"Laurelton",180,180,"0.33",32400
29329932,"Gramercy",135,240,"0.27",32400
30326749,"Prospect-Lefferts Gardens",100,324,"0.32",32400
7972210,"Bushwick",100,324,"0.48",32400
20163793,"Richmond Hill",100,324,"0.17",32400
25443451,"Tribeca",300,108,"0.17",32400
18686817,"Bensonhurst",89,364,"0.19",32396
34020036,"Kips Bay",89,364,NULL,32396
7933400,"Long Island City",89,364,NULL,32396
36381008,"Sunset Park",185,175,NULL,32375
33944413,"Astoria",175,185,NULL,32375
10142056,"Upper East Side",99,327,"0.18",32373
10033868,"Hell's Kitchen",166,195,"0.18",32370
16069120,"Chelsea",599,54,"0.33",32346
1361428,"Nolita",105,308,"0.23",32340
5123033,"Midtown",115,281,NULL,32315
21527655,"Williamsburg",100,323,"0.2",32300
22266286,"Ditmars Steinway",138,234,NULL,32292
30817603,"Williamsburg",120,269,"0.47",32280
36224509,"Harlem",150,215,NULL,32250
30394380,"Theater District",329,98,NULL,32242
22480137,"Midtown",208,155,"0.17",32240
219793,"Lower East Side",199,162,"0.31",32238
32467087,"Murray Hill",204,158,NULL,32232
