"id","neighbourhood_group","neighbourhood","room_type","price","minimum_nights","number_of_reviews","reviews_per_month","availability_365"
21750553,"Manhattan","Little Italy","Private room",45,25,0,NULL,0
21752545,"Manhattan","Upper West Side","Private room",150,2,0,NULL,0
21754369,"Brooklyn","Bushwick","Private room",60,1,0,NULL,0
21754860,"Brooklyn","Clinton Hill","Entire home/apt",200,2,0,NULL,0
21767656,"Manhattan","Hell's Kitchen","Entire home/apt",275,4,0,NULL,0
21780501,"Manhattan","Chelsea","Entire home/apt",226,4,0,NULL,0
21781648,"Brooklyn","South Slope","Entire home/apt",245,3,0,NULL,0
21783298,"Manhattan","Upper West Side","Entire home/apt",145,7,0,NULL,0
21783619,"Manhattan","Morningside Heights","Private room",50,1,0,NULL,0
21785453,"Manhattan","Hell's Kitchen","Private room",60,1,0,NULL,0
21786868,"Manhattan","Lower East Side","Private room",200,2,0,NULL,0
21787094,"Manhattan","Upper East Side","Entire home/apt",325,1,0,NULL,0
21788734,"Manhattan","Morningside Heights","Private room",60,10,0,NULL,2
21798471,"Manhattan","Tribeca","Entire home/apt",499,30,0,NULL,179
21801514,"Manhattan","Nolita","Entire home/apt",270,7,0,NULL,0
21804158,"Manhattan","Midtown","Private room",325,1,0,NULL,0
21804666,"Manhattan","Hell's Kitchen","Private room",139,1,0,NULL,0
21804933,"Brooklyn","Sheepshead Bay","Private room",50,30,0,NULL,166
21810203,"Brooklyn","Bedford-Stuyvesant","Private room",69,1,0,NULL,0
21816442,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",200,1,0,NULL,0
21817150,"Brooklyn","Williamsburg","Entire home/apt",175,2,0,NULL,35
21822611,"Manhattan","Lower East Side","Private room",100,21,0,NULL,332
21823574,"Queens","Howard Beach","Private room",55,2,0,NULL,363
21824420,"Manhattan","Hell's Kitchen","Entire home/apt",150,4,0,NULL,0
21826403,"Queens","Elmhurst","Private room",55,15,0,NULL,0
21827355,"Manhattan","Chinatown","Private room",60,15,0,NULL,0
21827433,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",160,5,0,NULL,0
21828071,"Brooklyn","Crown Heights","Private room",70,3,0,NULL,115
21828988,"Manhattan","Upper West Side","Private room",340,2,0,NULL,362
21833755,"Manhattan","Murray Hill","Entire home/apt",400,5,0,NULL,0
21834156,"Manhattan","Midtown","Entire home/apt",400,3,0,NULL,0
21836315,"Brooklyn","Williamsburg","Entire home/apt",385,10,0,NULL,0
21836784,"Manhattan","Harlem","Entire home/apt",100,12,0,NULL,0
21838873,"Brooklyn","Red Hook","Shared room",80,3,0,NULL,0
21844377,"Manhattan","Chelsea","Private room",200,3,0,NULL,158
21845187,"Brooklyn","Williamsburg","Private room",95,8,0,NULL,13
21846856,"Manhattan","Harlem","Private room",36,2,0,NULL,0
21862803,"Brooklyn","Windsor Terrace","Entire home/apt",150,7,0,NULL,0
21863385,"Brooklyn","Sheepshead Bay","Private room",250,2,0,NULL,178
21863411,"Manhattan","Lower East Side","Entire home/apt",150,2,0,NULL,0
21865416,"Manhattan","Midtown","Entire home/apt",450,2,0,NULL,229
21867029,"Manhattan","Midtown","Entire home/apt",450,2,0,NULL,229
21867216,"Manhattan","Midtown","Entire home/apt",398,2,0,NULL,243
21867375,"Manhattan","Midtown","Entire home/apt",398,2,0,NULL,243
21868116,"Manhattan","Harlem","Private room",37,15,0,NULL,0
21875621,"Queens","Elmhurst","Private room",40,5,0,NULL,0
21878449,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",195,3,0,NULL,0
21881605,"Manhattan","Hell's Kitchen","Entire home/apt",412,30,0,NULL,0
21881963,"Brooklyn","Sheepshead Bay","Private room",50,180,0,NULL,155
21883986,"Manhattan","Midtown","Private room",90,1,0,NULL,221
21884557,"Brooklyn","Crown Heights","Private room",55,3,0,NULL,0
21885522,"Brooklyn","Windsor Terrace","Entire home/apt",160,5,0,NULL,0
21885667,"Queens","Ditmars Steinway","Private room",35,14,0,NULL,0
21891982,"Manhattan","Murray Hill","Entire home/apt",350,30,0,NULL,330
21895262,"Brooklyn","Crown Heights","Private room",80,5,0,NULL,0
21898732,"Manhattan","East Village","Private room",55,7,0,NULL,0
21899794,"Manhattan","Kips Bay","Entire home/apt",125,3,0,NULL,0
21900721,"Manhattan","Upper East Side","Private room",76,1,0,NULL,0
21907036,"Brooklyn","Bushwick","Private room",36,21,0,NULL,0
21907916,"Queens","Astoria","Private room",50,2,0,NULL,0
21919913,"Manhattan","Upper West Side","Entire home/apt",333,30,0,NULL,330
21921608,"Manhattan","Upper West Side","Entire home/apt",375,30,0,NULL,300
21922407,"Manhattan","Morningside Heights","Entire home/apt",90,4,0,NULL,0
21924203,"Brooklyn","Fort Greene","Private room",52,5,0,NULL,0
21924815,"Manhattan","Upper East Side","Private room",100,1,0,NULL,0
21925948,"Brooklyn","Greenpoint","Entire home/apt",120,1,0,NULL,0
21926893,"Queens","Astoria","Entire home/apt",92,1,0,NULL,0
21929935,"Queens","Elmhurst","Entire home/apt",45,4,0,NULL,0
21932977,"Manhattan","East Harlem","Entire home/apt",50,10,0,NULL,0
21933065,"Brooklyn","Crown Heights","Private room",75,1,0,NULL,0
21933372,"Queens","Astoria","Private room",100,3,0,NULL,0
21933725,"Manhattan","Midtown","Entire home/apt",650,3,0,NULL,0
21937306,"Brooklyn","Greenpoint","Private room",75,7,0,NULL,0
21942371,"Manhattan","Lower East Side","Private room",78,10,0,NULL,0
21946776,"Brooklyn","Crown Heights","Private room",75,1,0,NULL,0
21947959,"Brooklyn","Clinton Hill","Entire home/apt",90,3,0,NULL,0
21949305,"Brooklyn","Bedford-Stuyvesant","Private room",45,30,0,NULL,95
21950927,"Manhattan","Theater District","Entire home/apt",190,4,0,NULL,0
21951184,"Manhattan","Upper East Side","Entire home/apt",130,30,0,NULL,0
21955216,"Manhattan","Kips Bay","Entire home/apt",300,3,0,NULL,180
21959695,"Bronx","Soundview","Entire home/apt",50,1,0,NULL,0
21966418,"Brooklyn","Flatlands","Entire home/apt",86,2,0,NULL,0
21966757,"Manhattan","Harlem","Private room",150,3,0,NULL,89
21967332,"Manhattan","Lower East Side","Entire home/apt",350,5,0,NULL,0
21967378,"Manhattan","East Village","Entire home/apt",349,5,0,NULL,0
21967615,"Manhattan","Hell's Kitchen","Entire home/apt",649,2,0,NULL,0
21967654,"Manhattan","Lower East Side","Private room",80,14,0,NULL,0
21968568,"Brooklyn","Bushwick","Private room",50,4,0,NULL,0
21970350,"Brooklyn","Williamsburg","Private room",40,30,0,NULL,0
21973631,"Brooklyn","Crown Heights","Private room",50,30,0,NULL,113
21977693,"Manhattan","East Village","Private room",85,7,0,NULL,0
21979898,"Brooklyn","Williamsburg","Entire home/apt",99,30,0,NULL,0
21980316,"Brooklyn","Crown Heights","Entire home/apt",200,2,0,NULL,0
21981703,"Brooklyn","Crown Heights","Entire home/apt",12,3,0,NULL,0
21982096,"Brooklyn","Sunset Park","Private room",85,1,0,NULL,0
21982223,"Manhattan","Upper East Side","Entire home/apt",150,8,0,NULL,0
21983105,"Brooklyn","Greenpoint","Entire home/apt",120,3,0,NULL,0
21984170,"Manhattan","Hell's Kitchen","Entire home/apt",115,5,0,NULL,0
21984342,"Brooklyn","Clinton Hill","Entire home/apt",125,21,0,NULL,0
21995927,"Manhattan","Upper East Side","Entire home/apt",250,5,0,NULL,0
21996377,"Brooklyn","Cobble Hill","Entire home/apt",210,30,0,NULL,54
21996542,"Manhattan","East Village","Entire home/apt",475,30,0,NULL,0
21996983,"Manhattan","Hell's Kitchen","Entire home/apt",299,30,0,NULL,365
21997208,"Manhattan","Upper West Side","Entire home/apt",215,2,0,NULL,0
21997763,"Brooklyn","Carroll Gardens","Entire home/apt",180,7,0,NULL,0
22001233,"Manhattan","Upper East Side","Entire home/apt",150,3,0,NULL,0
22001596,"Manhattan","Gramercy","Private room",99,5,0,NULL,0
22008625,"Brooklyn","Bedford-Stuyvesant","Private room",100,10,0,NULL,0
22008794,"Brooklyn","Bushwick","Private room",35,14,0,NULL,0
22009072,"Manhattan","Harlem","Private room",69,2,0,NULL,0
22010343,"Queens","Woodside","Entire home/apt",100,2,0,NULL,0
22011227,"Brooklyn","Bushwick","Private room",65,6,0,NULL,0
22011311,"Brooklyn","Bushwick","Private room",100,1,0,NULL,0
22017621,"Manhattan","Washington Heights","Entire home/apt",80,3,0,NULL,0
22017804,"Brooklyn","Crown Heights","Private room",35,7,0,NULL,0
22028251,"Manhattan","Harlem","Private room",45,1,0,NULL,0
22029653,"Queens","Astoria","Private room",57,5,0,NULL,0
22031003,"Manhattan","Upper West Side","Private room",60,5,0,NULL,0
22031711,"Manhattan","Harlem","Entire home/apt",128,30,0,NULL,89
22032210,"Brooklyn","Crown Heights","Private room",110,7,0,NULL,89
22033512,"Manhattan","East Village","Entire home/apt",300,7,0,NULL,0
22035070,"Brooklyn","Crown Heights","Entire home/apt",120,6,0,NULL,5
22041636,"Brooklyn","Williamsburg","Private room",53,7,0,NULL,0
22043701,"Brooklyn","Bushwick","Private room",65,1,0,NULL,0
22044378,"Manhattan","East Village","Entire home/apt",175,2,0,NULL,0
22045554,"Brooklyn","Clinton Hill","Private room",70,20,0,NULL,0
22050058,"Queens","Flushing","Private room",80,2,0,NULL,3
22051863,"Manhattan","Hell's Kitchen","Entire home/apt",160,3,0,NULL,0
22059276,"Brooklyn","Crown Heights","Private room",47,3,0,NULL,125
22059613,"Brooklyn","Bushwick","Private room",50,1,0,NULL,0
22062860,"Brooklyn","Greenpoint","Entire home/apt",275,13,0,NULL,0
22064197,"Manhattan","Upper West Side","Entire home/apt",190,7,0,NULL,0
22064793,"Manhattan","Lower East Side","Entire home/apt",143,7,0,NULL,0
22064879,"Manhattan","Upper East Side","Entire home/apt",200,5,0,NULL,0
22066551,"Manhattan","Harlem","Private room",55,7,0,NULL,35
22066635,"Brooklyn","Williamsburg","Entire home/apt",230,7,0,NULL,0
22066893,"Brooklyn","Park Slope","Entire home/apt",200,4,0,NULL,0
22067396,"Brooklyn","Clinton Hill","Entire home/apt",100,2,0,NULL,0
22072423,"Manhattan","Financial District","Entire home/apt",300,30,0,NULL,346
22074303,"Manhattan","Midtown","Entire home/apt",350,4,0,NULL,0
22077789,"Manhattan","Upper West Side","Private room",150,2,0,NULL,0
22078678,"Queens","East Elmhurst","Private room",100,2,0,NULL,0
22078785,"Manhattan","Lower East Side","Private room",100,4,0,NULL,0
22080826,"Brooklyn","Clinton Hill","Entire home/apt",150,15,0,NULL,0
22082124,"Manhattan","Upper East Side","Entire home/apt",195,6,0,NULL,0
22083314,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",57,8,0,NULL,0
22084405,"Manhattan","Upper East Side","Private room",149,4,0,NULL,0
22085185,"Brooklyn","Downtown Brooklyn","Entire home/apt",250,5,0,NULL,0
22085892,"Queens","Woodside","Private room",55,1,0,NULL,0
22090790,"Manhattan","Upper West Side","Entire home/apt",374,60,0,NULL,290
22096731,"Brooklyn","Crown Heights","Private room",45,1,0,NULL,88
22098435,"Brooklyn","Williamsburg","Private room",42,20,0,NULL,0
22099135,"Brooklyn","Bushwick","Private room",65,5,0,NULL,0
22101044,"Manhattan","Murray Hill","Entire home/apt",185,30,0,NULL,0
22102905,"Manhattan","Murray Hill","Private room",195,11,0,NULL,0
22103302,"Brooklyn","Williamsburg","Private room",74,5,0,NULL,0
22108130,"Manhattan","Upper West Side","Entire home/apt",140,30,0,NULL,0
22108302,"Brooklyn","Crown Heights","Private room",65,1,0,NULL,0
22109528,"Manhattan","Murray Hill","Entire home/apt",250,4,0,NULL,0
22117983,"Manhattan","Midtown","Entire home/apt",450,3,0,NULL,0
22119092,"Brooklyn","Windsor Terrace","Private room",75,14,0,NULL,0
22120346,"Brooklyn","Bushwick","Private room",40,1,0,NULL,0
22122723,"Manhattan","Harlem","Private room",50,16,0,NULL,0
22124017,"Manhattan","Hell's Kitchen","Entire home/apt",285,3,0,NULL,0
22130220,"Brooklyn","Prospect Heights","Private room",80,2,0,NULL,0
22131111,"Queens","Astoria","Private room",70,1,0,NULL,0
22131954,"Manhattan","Hell's Kitchen","Private room",150,1,0,NULL,0
22139932,"Manhattan","Harlem","Private room",95,1,0,NULL,0
22142173,"Brooklyn","Greenpoint","Entire home/apt",109,4,0,NULL,0
22147647,"Manhattan","Murray Hill","Entire home/apt",200,30,0,NULL,310
22148115,"Brooklyn","Williamsburg","Entire home/apt",120,1,0,NULL,0
22150956,"Brooklyn","Boerum Hill","Entire home/apt",150,13,0,NULL,0
22165461,"Brooklyn","Sunset Park","Entire home/apt",105,2,0,NULL,0
22165797,"Brooklyn","Sheepshead Bay","Private room",45,7,0,NULL,0
22166650,"Brooklyn","Flatbush","Private room",60,2,0,NULL,173
22173085,"Manhattan","Inwood","Entire home/apt",100,4,0,NULL,0
22175249,"Brooklyn","Sheepshead Bay","Private room",85,3,0,NULL,0
22176896,"Brooklyn","Prospect-Lefferts Gardens","Entire home/apt",120,4,0,NULL,0
22177035,"Brooklyn","Williamsburg","Private room",69,7,0,NULL,0
22187253,"Manhattan","Inwood","Shared room",90,6,0,NULL,0
22189602,"Manhattan","Upper East Side","Private room",99,5,0,NULL,0
22190466,"Manhattan","East Harlem","Private room",200,3,0,NULL,0
22190887,"Brooklyn","Williamsburg","Entire home/apt",300,5,0,NULL,0
22192877,"Manhattan","Upper West Side","Entire home/apt",600,3,0,NULL,0
22194314,"Manhattan","Murray Hill","Entire home/apt",239,5,0,NULL,0
22194459,"Manhattan","Greenwich Village","Entire home/apt",500,5,0,NULL,229
22203739,"Manhattan","Tribeca","Entire home/apt",135,7,0,NULL,0
22204187,"Manhattan","Chinatown","Entire home/apt",125,2,0,NULL,0
22204856,"Brooklyn","Clinton Hill","Private room",55,2,0,NULL,0
22205622,"Manhattan","Harlem","Private room",70,3,0,NULL,0
22205765,"Manhattan","Greenwich Village","Entire home/apt",400,7,0,NULL,0
22207357,"Brooklyn","Brighton Beach","Private room",3000,1,0,NULL,90
22208373,"Manhattan","Murray Hill","Entire home/apt",125,30,0,NULL,153
22210721,"Manhattan","East Village","Entire home/apt",115,3,0,NULL,0
22212969,"Brooklyn","Williamsburg","Entire home/apt",145,3,0,NULL,0
22213107,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",89,3,0,NULL,0
22213572,"Brooklyn","Williamsburg","Private room",85,1,0,NULL,0
22213903,"Manhattan","Lower East Side","Entire home/apt",225,1,0,NULL,0
22214268,"Manhattan","Lower East Side","Private room",95,1,0,NULL,0
22214859,"Manhattan","Midtown","Entire home/apt",225,30,0,NULL,344
22215122,"Manhattan","Midtown","Entire home/apt",225,30,0,NULL,343
22216259,"Brooklyn","Bergen Beach","Private room",100,5,0,NULL,89
22222996,"Manhattan","Harlem","Private room",35,7,0,NULL,0
22225158,"Manhattan","Midtown","Entire home/apt",225,30,0,NULL,340
22231784,"Manhattan","Midtown","Entire home/apt",225,30,0,NULL,343
22232328,"Manhattan","Upper West Side","Entire home/apt",175,3,0,NULL,0
22232425,"Manhattan","Harlem","Entire home/apt",82,2,0,NULL,0
22232444,"Manhattan","Morningside Heights","Private room",200,2,0,NULL,0
22232463,"Manhattan","Chelsea","Entire home/apt",135,1,0,NULL,0
22237930,"Brooklyn","Bushwick","Private room",40,14,0,NULL,0
22238046,"Bronx","Concourse Village","Private room",38,2,0,NULL,0
22241666,"Brooklyn","Williamsburg","Entire home/apt",150,3,0,NULL,0
22244917,"Queens","Astoria","Private room",85,11,0,NULL,0
22245972,"Brooklyn","Prospect-Lefferts Gardens","Shared room",22,14,0,NULL,0
22246294,"Manhattan","SoHo","Entire home/apt",720,3,0,NULL,0
22246770,"Brooklyn","Williamsburg","Private room",65,2,0,NULL,0
22247316,"Brooklyn","Williamsburg","Private room",50,4,0,NULL,0
22247895,"Queens","Ridgewood","Private room",38,2,0,NULL,0
22249256,"Brooklyn","Williamsburg","Entire home/apt",170,3,0,NULL,0
22249641,"Manhattan","Upper East Side","Entire home/apt",400,5,0,NULL,0
22250584,"Brooklyn","Crown Heights","Entire home/apt",100,5,0,NULL,0
22259472,"Brooklyn","Bushwick","Entire home/apt",200,1,0,NULL,0
22259480,"Brooklyn","Bedford-Stuyvesant","Private room",35,4,0,NULL,0
22262419,"Manhattan","Midtown","Entire home/apt",225,30,0,NULL,343
22264539,"Brooklyn","Bushwick","Private room",50,2,0,NULL,0
22266286,"Queens","Ditmars Steinway","Private room",138,30,0,NULL,234
22267590,"Brooklyn","Brooklyn Heights","Entire home/apt",160,3,0,NULL,0
22268506,"Brooklyn","Bushwick","Private room",40,5,0,NULL,0
22268514,"Manhattan","Chinatown","Entire home/apt",400,3,0,NULL,0
22277436,"Queens","Astoria","Entire home/apt",71,98,0,NULL,0
22280432,"Brooklyn","Fort Greene","Private room",71,1,0,NULL,0
22281684,"Manhattan","Harlem","Private room",85,3,0,NULL,0
22290370,"Brooklyn","Williamsburg","Entire home/apt",140,5,0,NULL,0
22294260,"Manhattan","Harlem","Entire home/apt",129,5,0,NULL,0
22294297,"Manhattan","Upper East Side","Entire home/apt",500,19,0,NULL,0
22295960,"Manhattan","Chelsea","Private room",2010,1,0,NULL,364
22296097,"Manhattan","Chelsea","Private room",3210,1,0,NULL,364
22296197,"Manhattan","Chelsea","Entire home/apt",4160,1,0,NULL,364
22302587,"Brooklyn","Williamsburg","Private room",75,2,0,NULL,0
22303234,"Brooklyn","Williamsburg","Private room",60,4,0,NULL,0
22303992,"Manhattan","Morningside Heights","Private room",70,2,0,NULL,0
22304757,"Manhattan","SoHo","Entire home/apt",200,3,0,NULL,0
22305797,"Bronx","Norwood","Private room",200,3,0,NULL,83
22305946,"Brooklyn","Bedford-Stuyvesant","Private room",45,5,0,NULL,0
22306848,"Manhattan","Upper West Side","Entire home/apt",400,1,0,NULL,0
22308180,"Manhattan","Upper East Side","Entire home/apt",150,3,0,NULL,0
22308824,"Manhattan","East Harlem","Entire home/apt",170,2,0,NULL,0
22309027,"Brooklyn","Clinton Hill","Entire home/apt",115,2,0,NULL,0
22309568,"Queens","Rego Park","Private room",100,1,0,NULL,83
22309725,"Queens","Astoria","Private room",50,3,0,NULL,0
22309732,"Manhattan","Financial District","Private room",130,1,0,NULL,0
22309866,"Queens","Astoria","Entire home/apt",100,4,0,NULL,0
22318346,"Manhattan","Washington Heights","Entire home/apt",75,20,0,NULL,0
22322311,"Manhattan","East Harlem","Private room",75,2,0,NULL,0
22324649,"Brooklyn","Bushwick","Private room",100,2,0,NULL,89
22325054,"Manhattan","Upper West Side","Entire home/apt",250,2,0,NULL,0
22325617,"Brooklyn","Bedford-Stuyvesant","Private room",40,3,0,NULL,0
22331268,"Manhattan","West Village","Entire home/apt",220,2,0,NULL,0
22335475,"Manhattan","Chelsea","Entire home/apt",205,3,0,NULL,0
22337162,"Brooklyn","Williamsburg","Private room",40,10,0,NULL,0
22338452,"Manhattan","East Village","Entire home/apt",175,2,0,NULL,0
22338613,"Manhattan","Harlem","Entire home/apt",115,1,0,NULL,0
22338901,"Manhattan","Hell's Kitchen","Entire home/apt",70,7,0,NULL,0
22339410,"Brooklyn","Williamsburg","Private room",70,30,0,NULL,0
22340915,"Brooklyn","Williamsburg","Entire home/apt",325,30,0,NULL,179
22341660,"Queens","Ditmars Steinway","Private room",50,3,0,NULL,0
22342076,"Brooklyn","Flatbush","Private room",49,2,0,NULL,0
22343274,"Manhattan","Harlem","Private room",1000,11,0,NULL,0
22344067,"Brooklyn","Brighton Beach","Private room",85,60,0,NULL,358
22344445,"Manhattan","Theater District","Private room",150,1,0,NULL,0
22353249,"Manhattan","Inwood","Private room",50,4,0,NULL,0
22354348,"Manhattan","Midtown","Entire home/apt",100,1,0,NULL,0
22355365,"Manhattan","Financial District","Private room",100,1,0,NULL,0
22356093,"Manhattan","West Village","Private room",100,1,0,NULL,0
22358241,"Brooklyn","Williamsburg","Private room",80,1,0,NULL,0
22360657,"Manhattan","Greenwich Village","Entire home/apt",225,7,0,NULL,0
22360787,"Brooklyn","Sunset Park","Private room",80,1,0,NULL,0
22361004,"Manhattan","Midtown","Entire home/apt",190,1,0,NULL,0
